date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,return
2023-02-09 00:00:00+00:00,106.05,106.61,105.6,105.73,5608369,99.0911746739,99.6144284016,98.6707029285,98.7921725439,5608369,0.53,1.0,0.0026340545618415
2023-02-10 00:00:00+00:00,107.09,107.26,105.47,105.52,6298642,100.0629315967,100.2217764783,98.5492333132,98.595952396,6298642,0.0,1.0,0.009806694955408
2023-02-13 00:00:00+00:00,108.52,108.93,107.28,107.45,5192356,101.3990973656,101.7821938447,100.2404641115,100.3993089931,5192356,0.0,1.0,0.0133532542728747
2023-02-14 00:00:00+00:00,107.98,108.47,106.695,107.93,5109387,100.894531271,101.3523782827,99.6938508424,100.8478121882,5109387,0.0,1.0,-0.0049760412834914
2023-02-15 00:00:00+00:00,109.0,109.0,107.2613,107.5,4060391,101.8476005607,101.8476005607,100.2229911745,100.4460280759,4060391,0.0,1.0,0.0094461937400758
2023-02-16 00:00:00+00:00,107.54,109.1,107.41,107.755,4596815,100.4834033422,101.9410387263,100.3619337268,100.6842953983,4596815,0.0,1.0,-0.0133944954126528
2023-02-17 00:00:00+00:00,107.1,107.46,106.23,106.735,6876408,100.0722754133,100.4086528096,99.2593633721,99.7312261087,6876408,0.0,1.0,-0.0040915008372067
2023-02-21 00:00:00+00:00,104.78,105.95,104.71,105.5,5438014,97.9045099702,98.9977365083,97.8391032542,98.5772647629,5438014,0.0,1.0,-0.0216619981323209
2023-02-22 00:00:00+00:00,104.77,105.94,104.39,105.405,7523721,97.8951661536,98.9883926917,97.5401011241,98.4884985055,7523721,0.0,1.0,-9.543806105394292e-05
2023-02-23 00:00:00+00:00,103.51,105.51,102.63,105.51,6857851,96.7178452664,98.5866085794,95.8955894086,98.5866085794,6857851,0.0,1.0,-0.0120263434187624
2023-02-24 00:00:00+00:00,101.6,102.72,100.82,102.65,6019678,94.9331763024,95.9796837577,94.2043586103,95.9142770418,6019678,0.0,1.0,-0.018452323447491
2023-02-27 00:00:00+00:00,102.44,103.3,102.15,102.33,5235072,95.7180568939,96.5216251185,95.4470862135,95.6152749117,5235072,0.0,1.0,0.0082677165356801
2023-02-28 00:00:00+00:00,102.09,102.95,101.9,101.99,5186525,95.3910233141,96.1945915387,95.2134907994,95.2975851485,5186525,0.0,1.0,-0.0034166341274823
2023-03-01 00:00:00+00:00,101.43,102.33,100.905,102.19,5382158,94.7743314208,95.6152749117,94.2837810512,95.4844614798,5382158,0.0,1.0,-0.0064648839259159
2023-03-02 00:00:00+00:00,103.01,103.17,100.94,101.28,4778279,96.2506544381,96.4001555032,94.3164844091,94.6341741723,4778279,0.0,1.0,0.0155772453908971
2023-03-03 00:00:00+00:00,104.55,104.6921,103.01,103.4,4882121,97.6896021892,97.8223778226,96.2506544381,96.6150632842,4882121,0.0,1.0,0.0149500048545165
2023-03-06 00:00:00+00:00,104.99,105.94,104.44,104.45,5237053,98.100730118,98.9883926917,97.5868202069,97.5961640235,5237053,0.0,1.0,0.0042085126726563
2023-03-07 00:00:00+00:00,103.34,105.6805,103.12,104.99,3976538,96.5590003848,98.7459206519,96.3534364203,98.100730118,3976538,0.0,1.0,-0.0157157824548862
2023-03-08 00:00:00+00:00,102.5,103.02,101.73,102.9,4225498,95.7741197933,96.2599982547,95.0546459178,96.1478724559,4225498,0.0,1.0,-0.0081285078384423
2023-03-09 00:00:00+00:00,100.3,102.75,99.96,102.74,5732341,93.718480149,96.0077152074,93.4007903857,95.9983713909,5732341,0.0,1.0,-0.0214634146336869
2023-03-10 00:00:00+00:00,99.38,101.24,99.025,100.62,6641872,92.858849025,94.5967989061,92.5271435369,94.017482279,6641872,0.0,1.0,-0.0091724825523558
2023-03-13 00:00:00+00:00,99.08,100.2,98.37,98.91,6408391,92.578534528,93.6250419833,91.9151235519,92.4196896464,6408391,0.0,1.0,-0.0030187160399168
2023-03-14 00:00:00+00:00,99.46,100.38,98.47,100.11,6248761,92.9335995575,93.7932306815,92.0085617175,93.5409476342,6248761,0.0,1.0,0.0038352846187321
2023-03-15 00:00:00+00:00,99.34,99.37,97.28,98.395,6603316,92.8214737587,92.8495052084,90.8966475463,91.9384830933,6603316,0.0,1.0,-0.0012065151821718
2023-03-16 00:00:00+00:00,100.43,100.71,99.03,99.14,8189000,93.8399497643,94.1015766281,92.5318154452,92.6345974274,8189000,0.0,1.0,0.0109724179584527
2023-03-17 00:00:00+00:00,98.7,99.29,97.835,99.07,10189661,92.2234694985,92.7747546759,91.4152293656,92.5691907114,10189661,0.0,1.0,-0.0172259285076362
2023-03-20 00:00:00+00:00,99.85,100.2244,98.9306,99.1,4864018,93.2980084035,93.6478408957,92.4389379085,92.5972221611,4864018,0.0,1.0,0.0116514690983025
2023-03-21 00:00:00+00:00,100.54,101.19,100.135,100.51,4743712,93.9427317465,94.5500798233,93.5643071756,93.9147002968,4743712,0.0,1.0,0.0069103655483369
2023-03-22 00:00:00+00:00,99.12,101.48,99.06,100.69,5917747,92.6159097943,94.8210505036,92.5598468949,94.082888995,5917747,0.0,1.0,-0.0141237318474022
2023-03-23 00:00:00+00:00,98.42,100.13,97.515,99.34,6879155,91.9618426347,93.5596352673,91.1162272355,92.8214737587,6879155,0.0,1.0,-0.007062146893041
2023-03-24 00:00:00+00:00,98.34,98.43,97.19,98.22,4685915,91.8870921022,91.9711864513,90.8125531972,91.7749663034,4685915,0.0,1.0,-0.0008128429178712
2023-03-27 00:00:00+00:00,98.66,99.72,98.575,98.918,6022228,92.1860942323,93.1765387882,92.1066717915,92.4271646996,6022228,0.0,1.0,0.0032540166769825
2023-03-28 00:00:00+00:00,98.72,98.91,98.08,98.14,4709799,92.2421571317,92.4196896464,91.6441528715,91.7002157709,4709799,0.0,1.0,0.0006081491993654
2023-03-29 00:00:00+00:00,100.62,100.69,98.735,99.33,4946642,94.017482279,94.082888995,92.2561728565,92.8121299421,4946642,0.0,1.0,0.0192463533215649
2023-03-30 00:00:00+00:00,101.32,101.7,100.65,101.44,4082616,94.6715494386,95.0266144681,94.0455137287,94.7836752374,4082616,0.0,1.0,0.0069568674223696
2023-03-31 00:00:00+00:00,104.13,104.28,101.84,101.84,6900065,97.2971618934,97.4373191419,95.1574279,95.1574279,6900065,0.0,1.0,0.0277339123566671
2023-04-03 00:00:00+00:00,104.85,104.94,103.665,104.06,3855350,97.9699166861,98.0540110352,96.8626744231,97.2317551775,3855350,0.0,1.0,0.0069144338807856
2023-04-04 00:00:00+00:00,104.0,105.01,103.35,104.85,3854429,97.1756922781,98.1194177512,96.5683442013,97.9699166861,3854429,0.0,1.0,-0.0081068192651907
2023-04-05 00:00:00+00:00,104.9,105.7,103.93,103.98,5170941,98.0166357689,98.7641410942,97.1102855621,97.1570046449,5170941,0.0,1.0,0.0086538461531446
2023-04-06 00:00:00+00:00,104.68,105.16,104.02,104.9,3155669,97.8110718045,98.2595749996,97.1943799112,98.0166357689,3155669,0.0,1.0,-0.0020972354619951
2023-04-10 00:00:00+00:00,104.74,104.82,103.07,103.545,3761576,97.8671347039,97.9418852364,96.3067173375,96.7505486244,3761576,0.0,1.0,0.0005731753917599
2023-04-11 00:00:00+00:00,105.74,106.4,104.92,105.06,4010604,98.8015163604,99.4182082537,98.0353234021,98.166136834,4010604,0.0,1.0,0.0095474508304242
2023-04-12 00:00:00+00:00,105.6,106.58,105.35,106.24,4606206,98.6707029285,99.5863969519,98.4371075144,99.2687071887,4606206,0.0,1.0,-0.0013240022695889
2023-04-13 00:00:00+00:00,106.99,107.225,106.25,106.38,4367557,99.9694934311,100.1890731204,99.2780510053,99.3995206206,4367557,0.0,1.0,0.0131628787882573
2023-04-14 00:00:00+00:00,107.47,108.17,106.85,106.91,3963272,100.4179966262,101.0720637858,99.8386799992,99.8947428986,3963272,0.0,1.0,0.0044864005978895
2023-04-17 00:00:00+00:00,108.31,108.645,107.56,107.958,4780335,101.2028772177,101.5158950726,100.5020909753,100.8739748746,4780335,0.0,1.0,0.0078161347355065
2023-04-18 00:00:00+00:00,107.91,109.23,107.73,108.87,5300676,100.8291245551,102.0625083417,100.6609358569,101.7261309453,5300676,0.0,1.0,-0.0036931031298252
2023-04-19 00:00:00+00:00,107.16,107.86,107.08,107.69,4617787,100.1283383127,100.7824054722,100.0535877802,100.6235605906,4617787,0.0,1.0,-0.0069502363081318
2023-04-20 00:00:00+00:00,107.05,107.575,106.19,106.192,4297187,100.0255563305,100.5161067001,99.2219881059,99.2238568692,4297187,0.0,1.0,-0.0010265024261064
2023-04-21 00:00:00+00:00,108.19,108.78,106.66,107.3,4522838,101.0907514189,101.6420365962,99.6611474844,100.2591517446,4522838,0.0,1.0,0.0106492293317563
2023-04-24 00:00:00+00:00,109.29,109.29,108.0401,108.19,5940686,102.1185712411,102.1185712411,100.9506876086,101.0907514189,5940686,0.0,1.0,0.0101672982718361
2023-04-25 00:00:00+00:00,109.34,111.11,108.83,108.91,8747078,102.1652903239,103.8191458559,101.6887556791,101.7635062116,8747078,0.0,1.0,0.0004574983985008
2023-04-26 00:00:00+00:00,111.47,112.33,109.01,109.01,8053123,104.1555232523,104.9590914769,101.8569443772,101.8569443772,8053123,0.0,1.0,0.0194805194806402
2023-04-27 00:00:00+00:00,112.75,112.88,111.18,111.39,7618524,105.3515317726,105.473001388,103.8845525719,104.0807727198,7618524,0.0,1.0,0.0114829101996143
2023-04-28 00:00:00+00:00,114.29,114.31,112.29,112.42,5979301,106.7904795237,106.8091671568,104.9217162106,105.043185826,5979301,0.0,1.0,0.0136585365859316
2023-05-01 00:00:00+00:00,114.56,115.48,114.25,114.252,6495924,107.0427625709,107.9023936949,106.7531042574,106.7549730207,6495924,0.0,1.0,0.0023624114090059
2023-05-02 00:00:00+00:00,114.46,114.56,112.85,114.49,9626359,106.9493244053,107.0427625709,105.4449699383,106.977355855,9626359,0.0,1.0,-0.0008729050274473
2023-05-03 00:00:00+00:00,103.96,109.7194,103.8,109.075,24388561,97.1383170118,102.5197947244,96.9888159468,101.9176791849,24388561,0.0,1.0,-0.0917351039668074
2023-05-04 00:00:00+00:00,104.72,105.67,103.8,104.27,8858136,97.8484470708,98.7361096445,96.9888159468,97.4279753253,8858136,0.0,1.0,0.0073105040404781
2023-05-05 00:00:00+00:00,107.21,107.48,105.38,105.55,7813754,100.1750573955,100.4273404428,98.4651389641,98.6239838457,7813754,0.0,1.0,0.0237776928949779
2023-05-08 00:00:00+00:00,107.17,108.12,106.93,107.47,6090713,100.1376821292,101.0253447029,99.9134305317,100.4179966262,6090713,0.0,1.0,-0.0003730995246894
2023-05-09 00:00:00+00:00,106.71,107.175,106.4,106.99,3682380,99.7078665672,100.1423540375,99.4182082537,99.9694934311,3682380,0.0,1.0,-0.0042922459643657
2023-05-10 00:00:00+00:00,106.97,108.11,105.6802,107.16,4565013,99.9508057979,101.0160008864,98.7456403374,100.1283383127,4565013,0.0,1.0,0.0024365101677936
2023-05-11 00:00:00+00:00,105.63,106.76,105.12,106.44,4791653,99.1939566562,100.2551056765,98.7150309921,99.9546032991,4791653,0.53,1.0,-0.0075722165084926
2023-05-12 00:00:00+00:00,106.12,106.215,104.83,105.76,5175562,99.6541009216,99.7433125649,98.4427007125,99.316035747,5175562,0.0,1.0,0.0046388336639784
2023-05-15 00:00:00+00:00,106.64,106.755,105.605,106.11,4217126,100.142417285,100.2504103269,99.1704799079,99.6447102223,4217126,0.0,1.0,0.0049001130799841
2023-05-16 00:00:00+00:00,105.28,106.56,105.195,106.41,3677256,98.8652821808,100.0672916906,98.7854612368,99.9264312012,3677256,0.0,1.0,-0.0127531882974757
2023-05-17 00:00:00+00:00,105.69,106.54,104.945,105.96,4757275,99.2503008519,100.048510292,98.5506937544,99.5038497329,4757275,0.0,1.0,0.0038943768996269
2023-05-18 00:00:00+00:00,107.09,107.14,105.2,105.42,5377477,100.5649987533,100.6119522498,98.7901565865,98.996751971,5377477,0.0,1.0,0.0132462863096181
2023-05-19 00:00:00+00:00,105.51,107.1481,105.32,107.0,4985231,99.0812682646,100.6195587162,98.902844978,100.4804824596,4985231,0.0,1.0,-0.0147539452801048
2023-05-22 00:00:00+00:00,102.9,105.7,102.77,105.52,7504276,96.6302957485,99.2596915512,96.5082166577,99.0906589639,7504276,0.0,1.0,-0.024736991754633
2023-05-23 00:00:00+00:00,100.34,102.14,100.075,102.115,6766298,94.226276729,95.9166026021,93.9774231976,95.8931258539,6766298,0.0,1.0,-0.0248785228367399
2023-05-24 00:00:00+00:00,99.61,100.81,99.11,100.8,6134820,93.5407556804,94.6676395958,93.0712207156,94.6582488965,6134820,0.0,1.0,-0.0072752641025136
2023-05-25 00:00:00+00:00,98.44,98.9,97.73,98.7,8177029,92.4420438628,92.8740160304,91.7753042129,92.6862020445,8177029,0.0,1.0,-0.0117458086542934
2023-05-26 00:00:00+00:00,98.53,99.605,98.33,98.63,7276461,92.5265601565,93.5360603308,92.3387461706,92.6204671495,7276461,0.0,1.0,0.0009142624953795
2023-05-30 00:00:00+00:00,97.75,98.96,97.305,98.89,6505373,91.7940856115,92.9303602262,91.3761994928,92.8646253311,6505373,0.0,1.0,-0.0079163706481802
2023-05-31 00:00:00+00:00,97.64,98.08,96.98,98.03,10370654,91.6907879192,92.1039786882,91.0710017657,92.0570251917,10370654,0.0,1.0,-0.0011253196936584
2023-06-01 00:00:00+00:00,97.52,98.23,96.52,97.59,6752182,91.5780995277,92.2448391776,90.6390295982,91.6438344227,6752182,0.0,1.0,-0.0012290045058758
2023-06-02 00:00:00+00:00,99.5,99.66,98.19,98.31,6221417,93.4374579881,93.5877091769,92.2072763805,92.319964772,6221417,0.0,1.0,0.0203035274807987
2023-06-05 00:00:00+00:00,99.93,100.87,99.5,100.04,6536496,93.8412580578,94.7239837916,93.4374579881,93.9445557501,6536496,0.0,1.0,0.0043216080402297
2023-06-06 00:00:00+00:00,98.22,100.33,97.53,99.74,8657061,92.2354484784,94.2168860297,91.587490227,93.6628347712,8657061,0.0,1.0,-0.0171119783838674
2023-06-07 00:00:00+00:00,97.92,98.86,97.59,98.55,6285640,91.9537274995,92.8364532333,91.6438344227,92.5453415551,6285640,0.0,1.0,-0.0030543677463222
2023-06-08 00:00:00+00:00,99.15,99.18,96.92,97.65,6881620,93.1087835128,93.1369556107,91.01465757,91.7001786185,6881620,0.0,1.0,0.0125612745095762
2023-06-09 00:00:00+00:00,97.96,98.96,97.64,98.8,5552325,91.9912902967,92.9303602262,91.6907879192,92.7801090375,5552325,0.0,1.0,-0.0120020171453144
2023-06-12 00:00:00+00:00,98.46,98.51,97.52,97.96,6708547,92.4608252614,92.5077787579,91.5780995277,91.9912902967,6708547,0.0,1.0,0.0051041241315956
2023-06-13 00:00:00+00:00,99.26,99.47,98.51,98.51,5137913,93.2120812051,93.4092858903,92.5077787579,92.5077787579,5137913,0.0,1.0,0.0081251269559414
2023-06-14 00:00:00+00:00,100.66,101.36,99.19,99.56,9279505,94.5267791064,95.1841280571,93.14634631,93.4938021839,9279505,0.0,1.0,0.0141043723549867
2023-06-15 00:00:00+00:00,101.38,101.99,100.66,101.34,6448196,95.2029094557,95.7757421127,94.5267791064,95.1653466585,6448196,0.0,1.0,0.0071527915760141
2023-06-16 00:00:00+00:00,101.87,102.51,101.48,102.01,11709165,95.6630537211,96.264058476,95.2968164486,95.7945235113,11709165,0.0,1.0,0.004833300453009
2023-06-20 00:00:00+00:00,101.27,102.49,100.9,101.86,5507161,95.0996117634,96.2452770774,94.7521558895,95.6536630218,5507161,0.0,1.0,-0.0058898596248314
2023-06-21 00:00:00+00:00,101.87,102.455,100.355,100.6,5508811,95.6630537211,96.2124096299,94.2403627779,94.4704349106,5508811,0.0,1.0,0.0059247556036483
2023-06-22 00:00:00+00:00,100.85,101.64,99.64,101.42,6126566,94.705202393,95.4470676373,93.5689277783,95.2404722528,6126566,0.0,1.0,-0.0100127613623182
2023-06-23 00:00:00+00:00,98.34,99.725,97.52,99.65,18770106,92.3481368699,93.6487487223,91.5780995277,93.5783184776,18770106,0.0,1.0,-0.0248884481901937
2023-06-26 00:00:00+00:00,98.23,98.77,97.48,98.34,6069001,92.2448391776,92.7519369396,91.5405367305,92.3481368699,6069001,0.0,1.0,-0.001118568233223
2023-06-27 00:00:00+00:00,98.72,99.06,97.725,98.39,5034140,92.7049834431,93.0242672192,91.7706088632,92.3950903664,5034140,0.0,1.0,0.0049882927825815
2023-06-28 00:00:00+00:00,98.61,98.64,97.3,98.64,6581859,92.6016857509,92.6298578488,91.3715041432,92.6298578488,6581859,0.0,1.0,-0.0011142625602581
2023-06-29 00:00:00+00:00,98.68,98.83,97.98,98.61,5113467,92.6674206459,92.8082811354,92.0100716953,92.6016857509,5113467,0.0,1.0,0.0007098671527083
2023-06-30 00:00:00+00:00,99.06,99.4575,98.54,99.4,6229932,93.0242672192,93.3975475161,92.5359508558,93.3435509952,6229932,0.0,1.0,0.0038508309696412
2023-07-03 00:00:00+00:00,99.15,99.57,98.245,98.73,3286973,93.1087835128,93.5031928832,92.2589252266,92.7143741424,3286973,0.0,1.0,0.0009085402779991
2023-07-05 00:00:00+00:00,98.46,99.33,98.29,99.15,6366733,92.4608252614,93.2778161001,92.3011833734,93.1087835128,6366733,0.0,1.0,-0.0069591527990581
2023-07-06 00:00:00+00:00,96.2,98.07,95.905,97.86,7156959,90.3385272207,92.0945879889,90.0615015915,91.8973833037,7156959,0.0,1.0,-0.0229534836478039
2023-07-07 00:00:00+00:00,96.05,96.66,95.55,95.99,7889474,90.1976667313,90.7704993883,89.7281317665,90.1413225355,7889474,0.0,1.0,-0.0015592515589264
2023-07-10 00:00:00+00:00,99.13,99.53,96.23,96.3,9294603,93.0900021142,93.465630086,90.3666993186,90.4324342137,9294603,0.0,1.0,0.0320666319619586
2023-07-11 00:00:00+00:00,100.09,100.23,99.14,99.44,5271726,93.9915092466,94.1229790367,93.0993928135,93.3811137924,5271726,0.0,1.0,0.0096842530016709
2023-07-12 00:00:00+00:00,101.14,101.83,100.76,101.42,6971946,94.9775326726,95.625490924,94.6206860994,95.2404722528,6971946,0.0,1.0,0.0104905584972896
2023-07-13 00:00:00+00:00,101.6,102.1999,101.3,101.51,4511661,95.4095048402,95.9728528909,95.1277838613,95.3249885465,4511661,0.0,1.0,0.0045481510778875
2023-07-14 00:00:00+00:00,101.61,102.08,100.985,101.77,3939769,95.4188955395,95.8602584063,94.8319768335,95.5691467282,3939769,0.0,1.0,9.84251968996208e-05
2023-07-17 00:00:00+00:00,100.93,101.81,100.04,100.83,5246462,94.7803279874,95.6067095254,93.9445557501,94.6864209944,5246462,0.0,1.0,-0.006692254699549
2023-07-18 00:00:00+00:00,100.76,101.4225,99.8605,100.74,5991042,94.6206860994,95.2428199277,93.7759926977,94.6019047008,5991042,0.0,1.0,-0.0016843356779817
2023-07-19 00:00:00+00:00,101.83,101.98,100.615,100.62,5556150,95.625490924,95.7663514134,94.4845209596,94.4892163092,5556150,0.0,1.0,0.0106192933704205
2023-07-20 00:00:00+00:00,100.88,102.48,100.7,101.78,5466135,94.7333744909,96.2358863781,94.5643419036,95.5785374275,5466135,0.0,1.0,-0.009329274281154
2023-07-21 00:00:00+00:00,102.82,103.55,101.61,101.8,20370314,96.5551701542,97.2406912027,95.4188955395,95.5973188261,20370314,0.0,1.0,0.0192307692309112
2023-07-24 00:00:00+00:00,102.78,103.41,102.32,102.875,4747192,96.517607357,97.1092214126,96.0856351894,96.6068190003,4747192,0.0,1.0,-0.0003890293719125
2023-07-25 00:00:00+00:00,102.92,103.77,102.33,102.43,5627475,96.6490771471,97.4472865872,96.0950258887,96.1889328817,5627475,0.0,1.0,0.001362132710291
2023-07-26 00:00:00+00:00,101.73,102.67,101.3015,102.2142,6568346,95.531583931,96.4143096648,95.1291924662,95.9862815909,6568346,0.0,1.0,-0.011562378546038
2023-07-27 00:00:00+00:00,100.78,102.43,100.535,102.03,5373440,94.6394674979,96.1889328817,94.4093953652,95.8133049099,5373440,0.0,1.0,-0.0093384449036703
2023-07-28 00:00:00+00:00,101.25,101.83,100.81,101.5,5321408,95.0808303648,95.625490924,94.6676395958,95.3155978472,5321408,0.0,1.0,0.0046636237350954
2023-07-31 00:00:00+00:00,101.57,101.83,100.86,101.31,6386524,95.3813327423,95.625490924,94.7145930923,95.1371745606,6386524,0.0,1.0,0.0031604938276943
2023-08-01 00:00:00+00:00,101.26,101.71,100.4,101.47,7811845,95.0902210641,95.5128025324,94.2826209247,95.2874257493,7811845,0.0,1.0,-0.0030520823082491
2023-08-02 00:00:00+00:00,102.13,104.46,99.29,100.5,14465181,95.9072119028,98.0952448386,93.2402533029,94.3765279177,14465181,0.0,1.0,0.0085917440253846
2023-08-03 00:00:00+00:00,102.33,102.9,101.445,101.97,5548866,96.0950258887,96.6302957485,95.2639490011,95.7569607141,5548866,0.0,1.0,0.0019582884558289
2023-08-04 00:00:00+00:00,100.68,103.15,100.52,102.96,5199179,94.545560505,96.8650632309,94.3953093163,96.6866399443,5199179,0.0,1.0,-0.0161243037230108
2023-08-07 00:00:00+00:00,101.74,101.86,100.94,101.42,5222735,95.5409746303,95.6536630218,94.7897186867,95.2404722528,5222735,0.0,1.0,0.0105284068335218
2023-08-08 00:00:00+00:00,100.695,101.42,99.8912,101.22,4058380,94.5596465539,95.2404722528,93.8048221446,95.0526582669,4058380,0.0,1.0,-0.0102712797330913
2023-08-09 00:00:00+00:00,99.92,101.58,99.47,101.0,4494291,93.8318673586,95.3907234416,93.4092858903,94.8460628824,4494291,0.0,1.0,-0.0076965092597417
2023-08-10 00:00:00+00:00,101.66,102.37,100.4,100.54,6844212,95.9635560986,96.6337717668,94.7741592789,94.9063144811,6844212,0.53,1.0,0.0227181745392881
2023-08-11 00:00:00+00:00,100.99,101.4,100.14,101.4,3180578,95.3310990596,95.7181250088,94.5287281892,95.7181250088,3180578,0.0,1.0,-0.0065905961045269
2023-08-14 00:00:00+00:00,101.01,101.215,100.2,100.48,3239300,95.3499783742,95.5434913488,94.585366133,94.8496765373,3239300,0.0,1.0,0.0001980394098697
2023-08-15 00:00:00+00:00,100.04,100.65,99.78,100.13,3203701,94.4343316162,95.0101507114,94.1889005264,94.5192885319,3203701,0.0,1.0,-0.0096030096032803
2023-08-16 00:00:00+00:00,98.98,100.09,98.89,99.61,3679469,93.4337279425,94.4815299027,93.3487710268,94.0284263523,3679469,0.0,1.0,-0.0105957616957215
2023-08-17 00:00:00+00:00,96.57,99.1,96.43,99.0,5291081,91.1587705335,93.5470038301,91.0266153314,93.4526072571,5291081,0.0,1.0,-0.024348353202818
2023-08-18 00:00:00+00:00,97.23,97.49,95.79,96.01,4125998,91.7817879153,92.027219005,90.4224772642,90.6301497248,4125998,0.0,1.0,0.0068344206284687
2023-08-21 00:00:00+00:00,96.46,97.565,96.16,97.32,3753240,91.0549343033,92.0980164348,90.7717445843,91.8667448309,3753240,0.0,1.0,-0.0079193664506815
2023-08-22 00:00:00+00:00,96.07,96.74,95.6,96.49,3640478,90.6867876686,91.3192447076,90.2431237756,91.0832532752,3640478,0.0,1.0,-0.0040431266851911
2023-08-23 00:00:00+00:00,95.18,96.56,94.01,96.42,9704476,89.846658169,91.1493308762,88.7422182651,91.0171756741,9704476,0.0,1.0,-0.0092640782764312
2023-08-24 00:00:00+00:00,94.83,95.63,93.71,94.75,7824509,89.5162701636,90.2714427475,88.4590285461,89.4407529052,7824509,0.0,1.0,-0.0036772431176965
2023-08-25 00:00:00+00:00,95.48,95.96,94.505,95.54,5360383,90.129847888,90.5829514383,89.2094813014,90.1864858318,5360383,0.0,1.0,0.0068543709794726
2023-08-28 00:00:00+00:00,97.04,97.2,95.83,95.94,5098911,91.6024344266,91.7534689434,90.4602358934,90.5640721237,5098911,0.0,1.0,0.0163385002094966
2023-08-29 00:00:00+00:00,99.15,99.23,97.34,97.36,5512282,93.5942021166,93.669719375,91.8856241455,91.9045034601,5512282,0.0,1.0,0.0217436108818263
2023-08-30 00:00:00+00:00,99.24,99.72,99.0,99.02,4212191,93.6791590323,94.1322625826,93.4526072571,93.4714865717,4212191,0.0,1.0,0.000907715582576
2023-08-31 00:00:00+00:00,97.44,99.3287,97.28,99.0,5624545,91.9800207185,93.7628887925,91.8289862018,93.4526072571,5624545,0.0,1.0,-0.0181378476424425
2023-09-01 00:00:00+00:00,98.0,98.75,97.035,98.4,4747222,92.5086415273,93.2166158247,91.5977145979,92.8862278192,4747222,0.0,1.0,0.005747126437575
2023-09-05 00:00:00+00:00,96.84,97.81,96.59,97.52,5414313,91.4136412806,92.3292880386,91.1776498481,92.0555379769,5414313,0.0,1.0,-0.0118367346944214
2023-09-06 00:00:00+00:00,95.95,96.55,95.37,96.42,5428406,90.573511781,91.1398912189,90.0260116577,91.0171756741,5428406,0.0,1.0,-0.0091904171831551
2023-09-07 00:00:00+00:00,95.1,95.82,95.02,95.49,6404088,89.7711409106,90.4507962361,89.6956236522,90.1392875453,6404088,0.0,1.0,-0.0088587806150221
2023-09-08 00:00:00+00:00,95.28,95.85,94.75,95.25,4755308,89.941054742,90.479115208,89.4407529052,89.9127357701,4755308,0.0,1.0,0.0018927444797567
2023-09-11 00:00:00+00:00,95.67,96.23,95.22,95.65,5577488,90.3092013767,90.8378221854,89.8844167982,90.2903220621,5577488,0.0,1.0,0.0040931989930075
2023-09-12 00:00:00+00:00,96.24,96.51,95.195,95.5,5007661,90.8472618427,91.1021325898,89.860817655,90.1487272026,5007661,0.0,1.0,0.0059579805578793
2023-09-13 00:00:00+00:00,96.93,97.3,96.04,96.2,5830190,91.4985981963,91.8478655163,90.6584686967,90.8095032135,5830190,0.0,1.0,0.0071695760597361
2023-09-14 00:00:00+00:00,97.16,97.78,96.25,96.77,6039743,91.7157103142,92.3009690667,90.8567015,91.3475636795,6039743,0.0,1.0,0.0023728463843151
2023-09-15 00:00:00+00:00,96.23,97.47,96.05,97.25,8767575,90.8378221854,92.0083396904,90.667908354,91.8006672299,8767575,0.0,1.0,-0.0095718402637074
2023-09-18 00:00:00+00:00,96.76,96.97,96.085,96.3,4477703,91.3381240222,91.5363568255,90.7009471546,90.9038997865,4477703,0.0,1.0,0.0055076379504002
2023-09-19 00:00:00+00:00,95.29,95.47,94.27,95.21,6803740,89.9504943993,90.1204082307,88.9876493548,89.8749771409,6803740,0.0,1.0,-0.0151922281933745
2023-09-20 00:00:00+00:00,95.16,96.62,95.05,95.45,4576401,89.8277788544,91.20596882,89.7239426241,90.1015289161,4576401,0.0,1.0,-0.0013642564804063
2023-09-21 00:00:00+00:00,93.1,95.32,93.03,95.16,6110670,87.8832094509,89.9788133712,87.8171318498,89.8277788544,6110670,0.0,1.0,-0.0216477511555964
2023-09-22 00:00:00+00:00,93.68,94.34,93.37,93.43,5119555,88.4307095742,89.0537269559,88.138080198,88.1947181418,5119555,0.0,1.0,0.0062298603649184
2023-09-25 00:00:00+00:00,92.74,93.47,92.25,92.89,4818844,87.5433817881,88.2324767709,87.0808385805,87.6849766476,4818844,0.0,1.0,-0.0100341588388528
2023-09-26 00:00:00+00:00,92.0,92.4899,91.18,92.0,6086633,86.844847148,87.3072959591,86.0707952495,86.844847148,6086633,0.0,1.0,-0.0079792969592015
2023-09-27 00:00:00+00:00,91.17,92.73,90.38,92.46,4731493,86.0613555922,87.5339421308,85.3156226656,87.2790713838,4731493,0.0,1.0,-0.0090217391305298
2023-09-28 00:00:00+00:00,91.08,91.39,90.2099,91.17,4736279,85.9763986766,86.2690280528,85.155054095,86.0613555922,4736279,0.0,1.0,-0.000987166830169
2023-09-29 00:00:00+00:00,91.27,93.06,90.835,92.61,7700233,86.1557521652,87.8454508217,85.7451270727,87.4206662433,7700233,0.0,1.0,0.0020860781721578
